@relation 'train-weka.filters.unsupervised.attribute.Remove-V-R28,61,67,86,130,145,147,176,232,235,287,310,332,426,470,481,649-650,873,886,1205,1769,1'

@attribute D27 numeric
@attribute D60 numeric
@attribute D66 numeric
@attribute D85 numeric
@attribute D129 numeric
@attribute D144 numeric
@attribute D146 numeric
@attribute D175 numeric
@attribute D231 numeric
@attribute D234 numeric
@attribute D286 numeric
@attribute D309 numeric
@attribute D331 numeric
@attribute D425 numeric
@attribute D469 numeric
@attribute D480 numeric
@attribute D648 numeric
@attribute D649 numeric
@attribute D872 numeric
@attribute D885 numeric
@attribute D1204 numeric
@attribute D1768 numeric
@attribute Activity numeric

@data
1,0.0275,0.0759,0,0,0,0.595238,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.188243,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0855,0,0,0,0.214286,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
1,0,0.0313,0,0,0,0.0476,0.131986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.00621,0.302695,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0271,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0879,0,0,0,0.52381,0.120681,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,1
0,0.205882,0,0,0,0,0,0.294609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0271,0,0,0,0,0.103358,0,0,0,0,0,0,0.0833,0.25,0,0,0,0,0,0,1
1,0,0.0136,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.109884,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
1,0.0588,0.465638,0,0,0,0.404762,0.137032,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1
0,0.0294,0.161739,0,0,0,0,0.121671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0238,0.109192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.121138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.136503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0588,0.0389,0.0279,0.105263,0.0606,0.642857,0.165632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.205882,0,0.0637,0.105263,0.0303,0,0.26904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0294,0.161739,0,0,0,0,0.125199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.113827,0,0,0,0,0.214286,0.193048,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.255947,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,1
1,0.0588,0,0,0,0,0,0.162109,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0476,0.144847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0882,0.0136,0,0,0,0.142857,0.167145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.147059,0,0.0827,0.105263,0.0909,0.238095,0.184249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0795,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
1,0,0.0389,0,0,0,0.238095,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0.0258,0,0,0,0.166667,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0882,0,0,0,0,0.0238,0.195142,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
0,0,0.12921,0.029,0.421053,0.0303,0.214286,0.0712,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
1,0.0294,0.0136,0.0209,0,0.0303,0.190476,0.114159,0,0,0,0,0,0,0,0.5,0,0.166667,0,0,0,0,1
0,0.147059,0.161739,0,0,0,0.0952,0.205051,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0.161136,0,0,0,0,0.114479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0275,0.0136,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0855,0,0,0,0.238095,0.103358,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0,0,0,0.833333,0,1,0,0,0
1,0.0275,0.0136,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0.0882,0,0.066,0.105263,0.0303,0.0476,0.176072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0443,0,0,0,0.261905,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0232,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0136,0,0,0,0.0476,0.105947,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.102499,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0.0294,0,0,0,0,0,0.126576,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,1
1,0,0.0747,0,0,0,0.0952,0.147081,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0.055,0.0136,0.0933,0.157895,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.143418,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.142764,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
0,0.264706,0,0.0821,0.105263,0.0303,0.261905,0.355843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0258,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.123084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.452381,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0747,0,0,0,0.166667,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0855,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,1
1,0,0.0253,0,0,0,0.166667,0.103358,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
0,0.0294,0.190954,0,0,0,0.214286,0.142057,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0
1,0.0275,0.0895,0,0,0,0.428571,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
1,0,0.0407,0,0,0,0.142857,0.103358,0,0,0,0.25,0,0,0.166667,0,0,0,0,0,1,0,1
0,0,0.323477,0.0114,0,0,0.238095,0.110651,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0163,0,0,0,0.166667,0.131237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0136,0,0,0,0.0476,0.108973,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0.0407,0.00953,0,0,0.238095,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0136,0.00504,0.157895,0,0.0476,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0
0,0.0588,0,0,0,0,0,0.190724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.352941,0,0,0,0,0.166667,0.37986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0275,0.0136,0,0,0,0.0952,0.103358,0,0,0,0.25,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0.0232,0,0,0,0.190476,0.107339,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0
1,0,0.0913,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.161739,0,0,0,0.0476,0.105966,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
0,0.110008,0,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0661,0,0,0,0,0.452381,0.129754,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0,0,0.115657,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0388,0.0304,0,0,0,0.214286,0.106327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0449,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.238095,0.103358,0,0,0,0.25,0,0,0,0,0,0.166667,0,0,0,0,1
0,0,0.175292,0.0104,0,0,0.380952,0.0996,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,1
0,0,0.0232,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00953,0.105263,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0
1,0,0.106673,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.125205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0101,0.0253,0,0,0,0.142857,0.120372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0882,0,0,0,0,0,0.181829,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
0,0,0.0313,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0136,0.00778,0.105263,0,0.0476,0.110981,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0476,0.103358,0,0,0,0.25,0,0,0,0,0,0.0833,0,0,0,0,0
1,0,0.322875,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0238,0.0991,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0
0,0.0588,0,0,0,0,0.0714,0.171057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0376,0.0326,0,0,0,0.404762,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0294,0.0942,0,0,0,0.166667,0.113217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.055,0.1012,0,0,0,0.714286,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.102103,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0101,0,0,0,0,0.142857,0.120489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0136,0,0,0,0.190476,0.0981,0,0,0,0.25,0,0,0.166667,0.25,0,0,0,0,1,0,1
0,0,0.140956,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0588,0,0,0,0,0.0476,0.163532,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
0,0.0588,0.161739,0,0,0,0.238095,0.145363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0882,0,0,0,0,0.166667,0.139247,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0
1,0,0.0382,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.14588,0,0,0,0.238095,0.110024,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0942,0,0,0,0.166667,0.102462,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,1
1,0,0.163244,0.017,0.315789,0,0.5,0.103358,0,0,0,0.5,0,0,0.333333,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0238,0.124616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0232,0,0,0,0.166667,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0167,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.00621,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0232,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.161739,0,0,0,0.166667,0.0941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0294,0,0,0,0,0.0238,0.123057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0294,0,0,0,0,0.0238,0.103114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.126499,0,0,0,0.714286,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.0886,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.0271,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0
0,0,0.0232,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0952,0.112322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0294,0,0,0,0,0,0.148773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.231313,0,0,0,0.452381,0.133312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.117647,0,0.134731,0.157895,0,0,0.226695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.136083,0.157895,0,0,0.103358,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.134152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0.166667,0,0.25,1,0,0
1,0.0294,0,0,0,0,0.119048,0.0898,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1
0,0,0.0136,0,0,0,0,0.121909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.12851,0.00696,0.157895,0,0.0714,0.103358,0,0,0,0,0,0,0.0833,0,0,0.0833,0,0,0,0,1
1,0,0,0.0269,0.0526,0,0.0476,0.11977,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0
1,0,0.0759,0,0,0,0.357143,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0588,0.0136,0,0,0,0.0238,0.172969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0855,0,0,0,0.166667,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.1012,0.00696,0.157895,0,0.619048,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0642,0,0,0,0.404762,0.101622,0,0,0,0.25,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0476,0.133319,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
0,0,0,0.0381,0.210526,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0156,0.157895,0.0606,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0299,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.186419,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1
0,0,0.140956,0,0,0,0.261905,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0294,0.0157,0,0,0,0.0476,0.169519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0759,0,0,0,0.52381,0.105111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.231313,0,0,0,0.0238,0.127413,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
0,0.176471,0,0.0821,0.105263,0.0303,0.119048,0.22635,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0232,0.00852,0.157895,0,0.142857,0.103358,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0,0.161739,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0626,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.294118,0,0.0799,0.105263,0.0303,0.261905,0.288654,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
0,0,0.323477,0,0,0,0,0.201849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0271,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0232,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,1
1,0,0.0271,0,0,0,0.142857,0.160525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0942,0.157135,0.157895,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.0346,0,0,0,0.119048,0.11125,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0714,0.100121,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0
1,0,0.201495,0.017,0.315789,0,0.261905,0.103358,0,0,0,0.5,0.333333,0,0.666667,0,0,0,0,0,0,0,1
0,0.470588,0,0,0,0,0.0238,0.4736,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0271,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0.166667,0,0,0.0833,0,0,0,0,1
1,0,0.0136,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0271,0,0,0,0.309524,0.136192,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0952,0.103358,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0271,0,0,0,0.309524,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
1,0,0.0584,0,0,0,0.166667,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0
1,0.0294,0.0506,0,0,0,0.47619,0.176736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0275,0,0,0,0,0.119048,0.108594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0588,0,0,0,0,0,0.145131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0762,0.157895,0,0.0238,0.103358,0,0,0,0,0,0,0.0833,0.25,0,0,0,0,0,0,0
1,0.264706,0,0,0,0,0.0238,0.366838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0759,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0294,0.0542,0,0,0,0.119048,0.139502,0,0,0,0,0,0,0.333333,0,0,0.166667,0,0,1,0,1
1,0,0.0506,0,0,0,0.238095,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.25842,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.117647,0.175292,0,0,0,0.595238,0.120499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.0762,0.157895,0,0,0.103358,0,0,0,0,0,0,0.166667,0.5,0,0,0,0,0,0,1
1,0.0202,0,0,0,0,0.261905,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0136,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.166667,0,0,0.166667,0,0,0,0,1
0,0,0,0.0933,0.157895,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0294,0,0,0,0,0.0238,0.13862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0942,0.136083,0.157895,0,0.166667,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0294,0.0407,0,0,0,0.0238,0.127204,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
1,0,0.0584,0,0,0,0.166667,0.116882,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0.0294,0.198182,0,0,0,0.261905,0.130397,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1,1
1,0,0.0506,0,0,0,0.214286,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00621,0.0313,0,0,0,0.404762,0.161704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0294,0,0,0,0,0,0.164564,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,1
1,0.0275,0.0895,0,0,0,0.404762,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
0,0.00941,0,0.0933,0.157895,0,0,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0
0,0,0.263842,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.110715,0,0,0,0,0,0,0,0,0,0.0833,0,0.125,0,0,0
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.175292,0.00953,0.105263,0.0606,0,0.103358,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0476,0.104361,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
0,0.0202,0,0,0,0,0.380952,0.103358,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
1,0,0.0271,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.102103,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.055,0.0136,0,0,0,0,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
1,0,0.0271,0,0,0,0.0714,0.115233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.184723,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0689,0.0278,0,0,0,0.190476,0.131645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.204206,0,0,0,0.380952,0.157224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0714,0.116825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0304,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0759,0,0,0,0.261905,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.161739,0,0,0,0.0238,0.107569,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.109219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0136,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.142764,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0.117808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0395,0.0759,0,0,0,0.690476,0.148337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.161739,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.0833,0.25,0,0,0,0,0,0,1
0,0,0.0566,0,0,0,0.357143,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.00852,0.157895,0,0,0.103358,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.0522,0.526316,0.151515,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0393,0,0,0,0.238095,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
1,0.117647,0,0.120218,0.157895,0.0606,0.142857,0.18774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0275,0,0,0,0,0.238095,0.0919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0719,0.0136,0,0,0,0,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0.117647,0,0.0821,0.157895,0.0303,0,0.205282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.0952,0.138683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0952,0.133789,0,0,0,0,0,0,0.0833,0.25,0,0,0,0,0,0,0
0,0.0294,0,0,0,0,0.0952,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0795,0,0,0,0.309524,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
1,0.055,0.0136,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0895,0,0,0,0.52381,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0.264706,0,0.0948,0.105263,0,0.833333,0.273351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0136,0,0,0,0.0238,0.0892,0,0,0,0,0,0,0.0833,0,0,0.0833,0,0,0,0,0
1,0,0.156035,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0.102103,0,0,0,0,0.103358,0,0,0,0,0,0,0.0833,0,0.166667,0.0833,0,0,0,0,0
0,0,0,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0202,0.0759,0,0,0,0.452381,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.125774,0.00852,0.105263,0,0.0476,0.103358,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.0136,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.0833,0,0,0.166667,0,0,0,0,0
1,0,0.0271,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
0,0,0.161739,0.0381,0.105263,0,0.0714,0.104883,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0
0,0,0.0232,0.00953,0.105263,0,0.190476,0.122992,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0304,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0.0833,0,0,0,0,0,1,0,1
